Rk_x,Player,Age_x,Team_x,Pos_x,G_x,GS_x,QBrec,Cmp,Att_x,Cmp%,Yds_x,TD_x,TD%,Int,Int%,1D_x,Succ%_x,Lng_x,Y/A_x,AY/A,Y/C,Y/G_x,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards_x,Player-additional,Rk_y,Age_y,Team_y,Pos_y,G_y,GS_y,Att_y,Yds_y,TD_y,1D_y,Succ%_y,Lng_y,Y/A_y,Y/G_y,A/G,Fmb_x,Awards_y,-9999_x,Rk,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb_y,Awards,-9999_y,Total_Yards,Season_Label
46.0,Quinn Ewers,22.0,MIA,QB,4.0,3.0,1-2-0,55.0,83.0,66.3,622.0,3.0,3.6,3.0,3.6,29.0,38.5,63.0,7.5,6.59,11.3,155.5,85.5,32.4,8.0,59.0,8.79,6.19,5.36,0.0,0.0,0,EwerQu00,190.0,22.0,MIA,QB,4.0,3.0,8.0,19.0,0.0,1.0,37.5,9.0,2.4,4.8,2.0,3.0,0,EwerQu00,444.0,22.0,MIA,QB,4.0,3.0,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.3,-1.5,100.0,-6.0,3.0,0,EwerQu00,0,Elite
0.0,Quinshon Judkins,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.0,22.0,CLE,RB,14.0,14.0,230.0,827.0,7.0,50.0,40.9,46.0,3.6,59.1,16.4,0.0,0,JudkQu00,169.0,22.0,CLE,RB,14.0,14.0,36.0,26.0,171.0,6.6,0.0,7.0,33.3,58.0,1.9,12.2,72.2,4.8,0.0,0,JudkQu00,0,Elite
0.0,Quintin Morris,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,486.0,26.0,JAX,TE,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MorrQu00,332.0,26.0,JAX,TE,14.0,5.0,9.0,6.0,55.0,9.2,1.0,4.0,66.7,14.0,0.4,3.9,66.7,6.1,0.0,0,MorrQu00,0,Elite
88.0,RJ Harvey,24.0,DEN,RB,17.0,7.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HarvRJ00,34.0,24.0,DEN,RB,17.0,7.0,146.0,540.0,7.0,28.0,45.2,50.0,3.7,31.8,8.6,1.0,0,HarvRJ00,74.0,24.0,DEN,RB,17.0,7.0,58.0,47.0,356.0,7.6,5.0,18.0,50.0,32.0,2.8,20.9,81.0,6.1,1.0,0,HarvRJ00,0,Elite
0.0,Rachaad White,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,26.0,TAM,RB,17.0,8.0,132.0,572.0,4.0,37.0,53.8,39.0,4.3,33.6,7.8,0.0,0,WhitRa01,96.0,26.0,TAM,RB,17.0,8.0,45.0,40.0,218.0,5.5,0.0,10.0,40.0,18.0,2.4,12.8,88.9,4.8,0.0,0,WhitRa01,0,Elite
0.0,Raheem Mostert,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,121.0,33.0,LVR,RB,12.0,0.0,22.0,104.0,0.0,5.0,40.9,37.0,4.7,8.7,1.8,0.0,0,MostRa00,262.0,33.0,LVR,RB,12.0,0.0,12.0,12.0,70.0,5.8,0.0,6.0,58.3,18.0,1.0,5.8,100.0,5.8,0.0,0,MostRa00,0,Elite
0.0,Raheim Sanders,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.0,23.0,CLE,RB,4.0,1.0,27.0,92.0,1.0,7.0,51.9,14.0,3.4,23.0,6.8,0.0,0,SandRa00,387.0,23.0,CLE,RB,4.0,1.0,4.0,3.0,21.0,7.0,0.0,0.0,75.0,10.0,0.8,5.3,75.0,5.3,0.0,0,SandRa00,0,Elite
0.0,Rashee Rice,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225.0,25.0,KAN,WR,8.0,8.0,5.0,20.0,1.0,2.0,80.0,7.0,4.0,2.5,0.6,2.0,0,RiceRa01,60.0,25.0,KAN,WR,8.0,8.0,78.0,53.0,571.0,10.8,5.0,28.0,53.8,47.0,6.6,71.4,67.9,7.3,2.0,0,RiceRa01,0,Elite
0.0,Rasheen Ali,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,193.0,24.0,BAL,RB,15.0,0.0,7.0,24.0,0.0,1.0,42.9,9.0,3.4,1.6,0.5,0.0,0,AlixRa00,293.0,24.0,BAL,RB,15.0,0.0,11.0,9.0,68.0,7.6,1.0,2.0,27.3,30.0,0.6,4.5,81.8,6.2,0.0,0,AlixRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,2TM,WR,18.0,13.0,9.0,69.0,0.0,3.0,44.4,31.0,7.7,3.8,0.5,2.0,PB,ShahRa00,50.0,27.0,2TM,WR,18.0,13.0,92.0,59.0,687.0,11.6,2.0,29.0,45.7,87.0,3.3,38.2,64.1,7.5,2.0,PB,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,2TM,WR,18.0,13.0,9.0,69.0,0.0,3.0,44.4,31.0,7.7,3.8,0.5,2.0,PB,ShahRa00,50.0,27.0,NOR,WR,9.0,9.0,66.0,44.0,499.0,11.3,2.0,22.0,43.9,87.0,4.9,55.4,66.7,7.6,1.0,0,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,2TM,WR,18.0,13.0,9.0,69.0,0.0,3.0,44.4,31.0,7.7,3.8,0.5,2.0,PB,ShahRa00,50.0,27.0,SEA,WR,9.0,4.0,26.0,15.0,188.0,12.5,0.0,7.0,50.0,33.0,1.7,20.9,57.7,7.2,1.0,0,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,NOR,WR,9.0,9.0,2.0,5.0,0.0,0.0,50.0,5.0,2.5,0.6,0.2,1.0,0,ShahRa00,50.0,27.0,2TM,WR,18.0,13.0,92.0,59.0,687.0,11.6,2.0,29.0,45.7,87.0,3.3,38.2,64.1,7.5,2.0,PB,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,NOR,WR,9.0,9.0,2.0,5.0,0.0,0.0,50.0,5.0,2.5,0.6,0.2,1.0,0,ShahRa00,50.0,27.0,NOR,WR,9.0,9.0,66.0,44.0,499.0,11.3,2.0,22.0,43.9,87.0,4.9,55.4,66.7,7.6,1.0,0,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,NOR,WR,9.0,9.0,2.0,5.0,0.0,0.0,50.0,5.0,2.5,0.6,0.2,1.0,0,ShahRa00,50.0,27.0,SEA,WR,9.0,4.0,26.0,15.0,188.0,12.5,0.0,7.0,50.0,33.0,1.7,20.9,57.7,7.2,1.0,0,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,SEA,WR,9.0,4.0,7.0,64.0,0.0,3.0,42.9,31.0,9.1,7.1,0.8,1.0,0,ShahRa00,50.0,27.0,2TM,WR,18.0,13.0,92.0,59.0,687.0,11.6,2.0,29.0,45.7,87.0,3.3,38.2,64.1,7.5,2.0,PB,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,SEA,WR,9.0,4.0,7.0,64.0,0.0,3.0,42.9,31.0,9.1,7.1,0.8,1.0,0,ShahRa00,50.0,27.0,NOR,WR,9.0,9.0,66.0,44.0,499.0,11.3,2.0,22.0,43.9,87.0,4.9,55.4,66.7,7.6,1.0,0,ShahRa00,0,Elite
0.0,Rashid Shaheed,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.0,27.0,SEA,WR,9.0,4.0,7.0,64.0,0.0,3.0,42.9,31.0,9.1,7.1,0.8,1.0,0,ShahRa00,50.0,27.0,SEA,WR,9.0,4.0,26.0,15.0,188.0,12.5,0.0,7.0,50.0,33.0,1.7,20.9,57.7,7.2,1.0,0,ShahRa00,0,Elite
0.0,Rashod Bateman,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,350.0,26.0,BAL,WR,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BateRa00,203.0,26.0,BAL,WR,13.0,12.0,38.0,19.0,224.0,11.8,2.0,12.0,42.1,36.0,1.5,17.2,50.0,5.9,0.0,0,BateRa00,0,Elite
0.0,Ray Davis,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74.0,26.0,BUF,RB,17.0,0.0,58.0,275.0,0.0,15.0,56.9,23.0,4.7,16.2,3.4,0.0,AP-1,DaviRa04,281.0,26.0,BUF,RB,17.0,0.0,13.0,10.0,86.0,8.6,2.0,7.0,61.5,21.0,0.6,5.1,76.9,6.6,0.0,AP-1,DaviRa04,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,2TM,WR,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,2TM,WR,6.0,2.0,15.0,7.0,69.0,9.9,0.0,4.0,33.3,24.0,1.2,11.5,46.7,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,2TM,WR,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,ATL,WR,4.0,1.0,14.0,6.0,64.0,10.7,0.0,4.0,28.6,24.0,1.5,16.0,42.9,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,2TM,WR,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,NYG,WR,2.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.5,2.5,100.0,5.0,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,ATL,WR,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,2TM,WR,6.0,2.0,15.0,7.0,69.0,9.9,0.0,4.0,33.3,24.0,1.2,11.5,46.7,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,ATL,WR,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,ATL,WR,4.0,1.0,14.0,6.0,64.0,10.7,0.0,4.0,28.6,24.0,1.5,16.0,42.9,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,ATL,WR,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,NYG,WR,2.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.5,2.5,100.0,5.0,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,NYG,WR,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,2TM,WR,6.0,2.0,15.0,7.0,69.0,9.9,0.0,4.0,33.3,24.0,1.2,11.5,46.7,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,NYG,WR,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,ATL,WR,4.0,1.0,14.0,6.0,64.0,10.7,0.0,4.0,28.6,24.0,1.5,16.0,42.9,4.6,0.0,0,McClRa00,0,Elite
0.0,Ray-Ray McCloud,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,473.0,29.0,NYG,WR,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McClRa00,326.0,29.0,NYG,WR,2.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.5,2.5,100.0,5.0,0.0,0,McClRa00,0,Elite
0.0,Reggie Gilliam,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,267.0,28.0,BUF,FB,17.0,2.0,2.0,4.0,0.0,1.0,50.0,5.0,2.0,0.2,0.1,0.0,0,GillRe00,413.0,28.0,BUF,FB,17.0,2.0,2.0,2.0,24.0,12.0,0.0,1.0,50.0,22.0,0.1,1.4,100.0,12.0,0.0,0,GillRe00,0,Elite
0.0,Rhamondre Stevenson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,27.0,NWE,RB,14.0,13.0,130.0,603.0,7.0,29.0,50.8,56.0,4.6,43.1,9.3,3.0,0,StevRh00,141.0,27.0,NWE,RB,14.0,13.0,37.0,32.0,345.0,10.8,2.0,11.0,59.5,55.0,2.3,24.6,86.5,9.3,3.0,0,StevRh00,0,Elite
0.0,Ricky Pearsall,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,281.0,25.0,SFO,WR,9.0,9.0,2.0,-2.0,0.0,0.0,0.0,2.0,-1.0,-0.2,0.2,0.0,0,PearRi00,112.0,25.0,SFO,WR,9.0,9.0,53.0,36.0,528.0,14.7,0.0,28.0,60.4,45.0,4.0,58.7,67.9,10.0,0.0,0,PearRi00,0,Elite
0.0,Rico Dowdle,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,27.0,CAR,RB,17.0,11.0,236.0,1076.0,6.0,51.0,47.9,53.0,4.6,63.3,13.9,2.0,0,DowdRi01,97.0,27.0,CAR,RB,17.0,11.0,50.0,39.0,297.0,7.6,1.0,14.0,46.0,36.0,2.3,17.5,78.0,5.9,2.0,0,DowdRi01,0,Elite
77.0,Rigoberto Sanchez,31.0,IND,P,17.0,0.0,0,1.0,1.0,100.0,16.0,0.0,0.0,0.0,0.0,1.0,100.0,16.0,16.0,16.0,16.0,0.9,118.7,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0,SancRi00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Elite
51.0,Riley Leonard,23.0,IND,QB,5.0,1.0,0-1-0,39.0,67.0,58.2,415.0,2.0,3.0,3.0,4.5,18.0,30.4,66.0,6.2,4.78,10.6,83.0,67.7,72.8,2.0,17.0,2.9,5.77,4.39,0.0,0.0,0,LeonRi02,207.0,23.0,IND,QB,5.0,1.0,6.0,27.0,2.0,4.0,66.7,11.0,4.5,5.4,1.2,2.0,0,LeonRi02,531.0,23.0,IND,QB,5.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.6,0.0,0.0,2.0,0,LeonRi02,0,Elite
0.0,Robbie Chosen,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,374.0,32.0,WAS,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AndeRo04,341.0,32.0,WAS,WR,3.0,0.0,9.0,5.0,53.0,10.6,0.0,2.0,22.2,17.0,1.7,17.7,55.6,5.9,0.0,0,AndeRo04,0,Elite
0.0,Robert Tonyan,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,557.0,31.0,KAN,TE,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TonyRo00,468.0,31.0,KAN,TE,17.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,100.0,1.0,0.0,0,TonyRo00,0,Elite
0.0,Rodney Thomas II,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,330.0,27.0,IND,S,17.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,0,ThomRo07,581.0,27.0,IND,S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ThomRo07,0,Elite
0.0,Roman Wilson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,587.0,24.0,PIT,WR,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,WilsRo02,264.0,24.0,PIT,WR,13.0,4.0,21.0,12.0,166.0,13.8,2.0,7.0,47.6,45.0,0.9,12.8,57.1,7.9,1.0,0,WilsRo02,0,Elite
0.0,Rome Odunze,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,492.0,23.0,CHI,WR,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OdunRo00,84.0,23.0,CHI,WR,12.0,12.0,90.0,44.0,661.0,15.0,6.0,37.0,45.6,37.0,3.7,55.1,48.9,7.3,0.0,0,OdunRo00,0,Elite
0.0,Romeo Doubs,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,390.0,25.0,GNB,WR,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,DoubRo00,57.0,25.0,GNB,WR,16.0,15.0,85.0,55.0,724.0,13.2,6.0,41.0,58.8,48.0,3.4,45.3,64.7,8.5,1.0,0,DoubRo00,0,Elite
0.0,Ronnie Bell,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,354.0,25.0,NOR,WR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BellRo01,399.0,25.0,NOR,WR,2.0,0.0,4.0,2.0,23.0,11.5,1.0,1.0,25.0,16.0,1.0,11.5,50.0,5.8,0.0,0,BellRo01,0,Elite
0.0,Ronnie Rivers,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,185.0,26.0,LAR,RB,11.0,0.0,9.0,46.0,0.0,3.0,66.7,9.0,5.1,4.2,0.8,0.0,0,RiveRo01,566.0,26.0,LAR,RB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RiveRo01,0,Elite
0.0,Roschon Johnson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,274.0,24.0,CHI,RB,7.0,0.0,2.0,17.0,0.0,1.0,100.0,11.0,8.5,2.4,0.3,0.0,0,JohnRo07,523.0,24.0,CHI,RB,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JohnRo07,0,Elite
0.0,Ross Dwelley,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,394.0,30.0,DET,TE,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DwelRo00,409.0,30.0,DET,TE,11.0,1.0,5.0,2.0,7.0,3.5,0.0,0.0,20.0,4.0,0.2,0.6,40.0,1.4,0.0,0,DwelRo00,0,Elite
42.0,Russell Wilson,37.0,NYG,QB,6.0,3.0,0-3-0,69.0,119.0,58.0,831.0,3.0,2.5,3.0,2.5,32.0,38.0,52.0,7.0,6.35,12.0,138.5,77.4,25.7,10.0,66.0,7.75,5.93,5.35,0.0,0.0,0,WilsRu00,134.0,37.0,NYG,QB,6.0,3.0,18.0,106.0,0.0,6.0,50.0,15.0,5.9,17.7,3.0,3.0,0,WilsRu00,591.0,37.0,NYG,QB,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,WilsRu00,0,Elite
