Rk,player,age,team,pos,G,GS,QBrec,Cmp,Att,Cmp%,pass_yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional,Rk_rush,age_rush,team_rush,pos_rush,G_rush,GS_rush,Att_rush,rush_yds,TD_rush,1D_rush,Succ%_rush,Lng_rush,Y/A_rush,Y/G_rush,A/G,Fmb,Awards_rush,-9999,Rk_rec,age_rec,team_rec,pos_rec,G_rec,GS_rec,Tgt,Rec,rec_yds,Y/R,TD_rec,1D_rec,Succ%_rec,Lng_rec,R/G,Y/G_rec,Ctch%,Y/Tgt,Fmb_rec,Awards_rec,-9999_rec,Total_Yards,score,pct_rank,Season_Label
57.0,Andy Dalton,38.0,CAR,QB,4.0,1.0,0-1-0,25.0,37.0,67.6,293.0,1.0,2.7,1.0,2.7,17.0,46.7,33.0,7.9,7.24,11.7,73.3,89.1,13.1,8.0,54.0,17.78,5.31,4.76,0.0,0.0,0,DaltAn00,217.0,38.0,CAR,QB,4.0,1.0,5.0,-2.0,0.0,0.0,0.0,1.0,-0.4,-0.5,1.3,2.0,0,DaltAn00,499.0,38.0,CAR,QB,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,DaltAn00,291.0,293.0,0.2336448598130841,Underperformed
0.0,Anthony Firkser,30.0,DET,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,401.0,30.0,DET,TE,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FirkAn00,307.0,30.0,DET,TE,7.0,4.0,10.0,8.0,53.0,6.6,0.0,4.0,40.0,18.0,1.1,7.6,80.0,5.3,0.0,0,FirkAn00,53.0,53.0,0.4295774647887324,Underperformed
0.0,Anthony Gould,24.0,IND,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,411.0,24.0,IND,WR,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GoulAn00,416.0,24.0,IND,WR,11.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,0.2,0.5,100.0,3.0,0.0,0,GoulAn00,6.0,6.0,0.05929487179487179,Underperformed
79.0,Anthony Richardson,23.0,IND,QB,2.0,0.0,0,1.0,2.0,50.0,9.0,0.0,0.0,0.0,0.0,1.0,50.0,9.0,4.5,4.5,9.0,4.5,62.5,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0,RichAn03,230.0,23.0,IND,QB,2.0,0.0,4.0,-1.0,0.0,1.0,25.0,2.0,-0.3,-0.5,2.0,0.0,0,RichAn03,463.0,23.0,IND,QB,2.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,100.0,9.0,0.5,4.5,100.0,9.0,0.0,0,RichAn03,17.0,9.0,0.07476635514018691,Underperformed
0.0,Antonio Gibson,27.0,NWE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115.0,27.0,NWE,RB,5.0,0.0,25.0,106.0,1.0,6.0,44.0,21.0,4.2,21.2,5.0,2.0,0,GibsAn00,412.0,27.0,NWE,RB,5.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,5.0,0.4,1.2,66.7,2.0,2.0,0,GibsAn00,112.0,112.0,0.48044692737430167,Underperformed
0.0,Arian Smith,24.0,NYJ,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,233.0,24.0,NYJ,WR,16.0,5.0,4.0,13.0,0.0,1.0,50.0,13.0,3.3,0.8,0.3,0.0,0,SmitAr01,324.0,24.0,NYJ,WR,16.0,5.0,16.0,7.0,52.0,7.4,0.0,4.0,31.3,23.0,0.4,3.3,43.8,3.3,0.0,0,SmitAr01,65.0,52.0,0.22115384615384615,Underperformed
0.0,Ashton Dulin,28.0,IND,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,241.0,28.0,IND,WR,12.0,2.0,3.0,44.0,0.0,2.0,100.0,22.0,14.7,3.7,0.3,0.0,0,DuliAs00,342.0,28.0,IND,WR,12.0,2.0,10.0,5.0,106.0,21.2,0.0,4.0,40.0,48.0,0.4,8.8,50.0,10.6,0.0,0,DuliAs00,150.0,106.0,0.375,Underperformed
0.0,Ashton Jeanty,22.0,LVR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,22.0,LVR,RB,17.0,17.0,266.0,975.0,5.0,44.0,41.0,64.0,3.7,57.4,15.6,2.0,0,JeanAs00,58.0,22.0,LVR,RB,17.0,17.0,73.0,55.0,346.0,6.3,5.0,13.0,45.2,60.0,3.2,20.4,75.3,4.7,2.0,0,JeanAs00,1321.0,1321.0,0.9162011173184358,Elite
0.0,Audric Estime,22.0,NOR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,86.0,22.0,NOR,RB,7.0,1.0,46.0,198.0,1.0,12.0,52.2,32.0,4.3,28.3,6.6,0.0,0,EstiAu00,256.0,22.0,NOR,RB,7.0,1.0,13.0,12.0,103.0,8.6,0.0,3.0,69.2,19.0,1.7,14.7,92.3,7.9,0.0,0,EstiAu00,301.0,301.0,0.5977653631284916,Good
0.0,Austin Ekeler,30.0,WAS,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,151.0,30.0,WAS,RB,2.0,2.0,14.0,43.0,0.0,3.0,57.1,6.0,3.1,21.5,7.0,0.0,0,EkelAu00,343.0,30.0,WAS,RB,2.0,2.0,7.0,5.0,38.0,7.6,0.0,2.0,42.9,15.0,2.5,19.0,71.4,5.4,0.0,0,EkelAu00,81.0,81.0,0.3994413407821229,Underperformed
0.0,Austin Hooper,31.0,NWE,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,429.0,31.0,NWE,TE,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HoopAu00,196.0,31.0,NWE,TE,16.0,6.0,26.0,21.0,263.0,12.5,2.0,13.0,76.9,31.0,1.3,16.4,80.8,10.1,0.0,0,HoopAu00,263.0,263.0,0.6901408450704225,Good
82.0,Austin McNamara,24.0,NYJ,P,17.0,0.0,0,1.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,3.0,3.0,3.0,0.2,79.2,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,McNaAu00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.5833333333333334,Good
0.0,Austin Trammell,27.0,JAX,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,559.0,27.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TramAu00,391.0,27.0,JAX,WR,6.0,0.0,10.0,3.0,46.0,15.3,0.0,2.0,20.0,18.0,0.5,7.7,30.0,4.6,0.0,0,TramAu00,46.0,46.0,0.20192307692307693,Underperformed
10.0,Baker Mayfield,30.0,TAM,QB,17.0,17.0,8-9-0,343.0,543.0,63.2,3693.0,26.0,4.8,11.0,2.0,172.0,42.5,77.0,6.8,6.85,10.8,217.2,90.6,61.2,36.0,234.0,6.22,5.97,6.02,4.0,4.0,0,MayfBa00,76.0,30.0,TAM,QB,17.0,17.0,55.0,382.0,1.0,27.0,56.4,33.0,6.9,22.5,3.2,11.0,0,MayfBa00,538.0,30.0,TAM,QB,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,MayfBa00,4075.0,3693.0,0.9158878504672897,Elite
0.0,Beaux Collins,23.0,NYG,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,378.0,23.0,NYG,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CollBe00,404.0,23.0,NYG,WR,9.0,0.0,6.0,2.0,25.0,12.5,0.0,1.0,33.3,18.0,0.2,2.8,33.3,4.2,0.0,0,CollBe00,25.0,25.0,0.13942307692307693,Underperformed
0.0,Ben Sims,25.0,MIN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,531.0,25.0,MIN,TE,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SimsBe00,389.0,25.0,MIN,TE,8.0,2.0,6.0,3.0,30.0,10.0,0.0,2.0,33.3,18.0,0.4,3.8,50.0,5.0,0.0,0,SimsBe00,30.0,30.0,0.3345070422535211,Underperformed
0.0,Ben Sinnott,23.0,WAS,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,533.0,23.0,WAS,TE,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SinnBe00,276.0,23.0,WAS,TE,16.0,3.0,13.0,11.0,114.0,10.4,1.0,5.0,53.8,36.0,0.7,7.1,84.6,8.8,0.0,0,SinnBe00,114.0,114.0,0.5528169014084507,Good
0.0,Ben Skowronek,28.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,535.0,28.0,PIT,WR,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PB,SkowBe00,365.0,28.0,PIT,WR,17.0,3.0,6.0,4.0,69.0,17.3,1.0,4.0,66.7,22.0,0.2,4.1,66.7,11.5,0.0,PB,SkowBe00,69.0,69.0,0.27564102564102566,Underperformed
0.0,Ben Yurosek,23.0,MIN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,595.0,23.0,MIN,TE,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,YuroBe00,435.0,23.0,MIN,TE,12.0,1.0,3.0,2.0,14.0,7.0,0.0,1.0,66.7,9.0,0.2,1.2,66.7,4.7,0.0,0,YuroBe00,14.0,14.0,0.17253521126760563,Underperformed
0.0,Bernhard Raimann,28.0,IND,T,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,511.0,28.0,IND,T,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RaimBe00,562.0,28.0,IND,T,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RaimBe00,0.0,0.0,0.5,Good
0.0,Bhayshul Tuten,22.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,22.0,JAX,RB,15.0,0.0,83.0,307.0,5.0,23.0,57.8,15.0,3.7,20.5,5.5,2.0,0,TuteBh00,290.0,22.0,JAX,RB,15.0,0.0,14.0,10.0,79.0,7.9,2.0,3.0,50.0,24.0,0.7,5.3,71.4,5.6,2.0,0,TuteBh00,386.0,386.0,0.6536312849162011,Good
0.0,Bijan Robinson,23.0,ATL,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,23.0,ATL,RB,17.0,17.0,287.0,1478.0,7.0,63.0,51.6,93.0,5.1,86.9,16.9,4.0,PBAP-1,RobiBi01,18.0,23.0,ATL,RB,17.0,17.0,103.0,79.0,820.0,10.4,4.0,34.0,56.3,69.0,4.6,48.2,76.7,8.0,4.0,PBAP-1,RobiBi01,2298.0,2298.0,1.0,Elite
0.0,Blake Corum,25.0,LAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.0,25.0,LAR,RB,17.0,0.0,145.0,746.0,6.0,44.0,59.3,48.0,5.1,43.9,8.5,0.0,0,CoruBl00,306.0,25.0,LAR,RB,17.0,0.0,14.0,8.0,36.0,4.5,0.0,2.0,28.6,14.0,0.5,2.1,57.1,2.6,0.0,0,CoruBl00,782.0,782.0,0.8044692737430168,Good
0.0,Blake Whiteheart,25.0,CLE,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,580.0,25.0,CLE,TE,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,WhitBl01,431.0,25.0,CLE,TE,17.0,4.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,0.1,0.2,33.3,0.7,1.0,0,WhitBl01,4.0,4.0,0.09154929577464789,Underperformed
0.0,Bo Melton,26.0,GNB,CB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,220.0,26.0,GNB,CB,16.0,1.0,5.0,35.0,0.0,2.0,40.0,17.0,7.0,2.2,0.3,0.0,0,MeltBo00,362.0,26.0,GNB,CB,16.0,1.0,13.0,4.0,107.0,26.8,1.0,4.0,30.8,45.0,0.3,6.7,30.8,8.2,0.0,0,MeltBo00,142.0,107.0,1.0,Elite
8.0,Bo Nix,25.0,DEN,QB,17.0,17.0,14-3-0,388.0,612.0,63.4,3931.0,25.0,4.1,11.0,1.8,196.0,45.6,52.0,6.4,6.43,10.1,231.2,87.8,58.4,22.0,119.0,3.47,6.01,6.02,5.0,7.0,0,NixxBo00,59.0,25.0,DEN,QB,17.0,17.0,83.0,356.0,5.0,25.0,45.8,25.0,4.3,20.9,4.9,4.0,0,NixxBo00,550.0,25.0,DEN,QB,17.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,NixxBo00,4287.0,3931.0,0.9345794392523364,Elite
0.0,Braden Mann,28.0,PHI,P,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,314.0,28.0,PHI,P,17.0,0.0,1.0,-34.0,0.0,0.0,0.0,-34.0,-34.0,-2.0,0.1,0.0,0,MannBr01,534.0,28.0,PHI,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MannBr01,-34.0,0.0,0.5833333333333334,Good
45.0,Brady Cook,24.0,NYJ,QB,5.0,4.0,0-4-0,88.0,153.0,57.5,739.0,2.0,1.3,7.0,4.6,35.0,32.6,26.0,4.8,3.03,8.4,147.8,55.4,11.6,19.0,125.0,11.05,3.57,1.97,0.0,0.0,0,CookBr03,156.0,24.0,NYJ,QB,5.0,4.0,13.0,49.0,0.0,4.0,46.2,12.0,3.8,9.8,2.6,3.0,0,CookBr03,495.0,24.0,NYJ,QB,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,CookBr03,788.0,739.0,0.34579439252336447,Underperformed
0.0,Brady Russell,27.0,SEA,FB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,521.0,27.0,SEA,FB,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RussBr00,569.0,27.0,SEA,FB,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RussBr00,0.0,0.0,0.15,Underperformed
0.0,Braelon Allen,21.0,NYJ,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132.0,21.0,NYJ,RB,4.0,0.0,18.0,76.0,1.0,4.0,50.0,15.0,4.2,19.0,4.5,1.0,0,AlleBr05,396.0,21.0,NYJ,RB,4.0,0.0,3.0,2.0,17.0,8.5,0.0,1.0,66.7,12.0,0.5,4.3,66.7,5.7,1.0,0,AlleBr05,93.0,93.0,0.45251396648044695,Underperformed
0.0,Brandin Cooks,32.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,279.0,279.0,0.6217948717948718,Good
0.0,Brandin Cooks,32.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,165.0,165.0,0.4775641025641026,Underperformed
0.0,Brandin Cooks,32.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,114.0,114.0,0.391025641025641,Underperformed
0.0,Brandin Cooks,32.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,279.0,279.0,0.6217948717948718,Good
0.0,Brandin Cooks,32.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,165.0,165.0,0.4775641025641026,Underperformed
0.0,Brandin Cooks,32.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,114.0,114.0,0.391025641025641,Underperformed
0.0,Brandin Cooks,32.0,BUF,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,279.0,279.0,0.6217948717948718,Good
0.0,Brandin Cooks,32.0,BUF,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,165.0,165.0,0.4775641025641026,Underperformed
0.0,Brandin Cooks,32.0,BUF,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,114.0,114.0,0.391025641025641,Underperformed
65.0,Brandon Allen,33.0,TEN,QB,1.0,0.0,0,17.0,30.0,56.7,72.0,0.0,0.0,1.0,3.3,3.0,19.4,21.0,2.4,0.9,4.2,72.0,47.9,9.9,1.0,7.0,3.23,2.1,0.65,0.0,0.0,0,AlleBr00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,72.0,0.1588785046728972,Underperformed
0.0,Brandon Aubrey,30.0,DAL,K,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,288.0,30.0,DAL,K,17.0,0.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,PBAP-2,AubrBr00,479.0,30.0,DAL,K,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBAP-2,AubrBr00,6.0,0.0,0.75,Good
0.0,Brashard Smith,22.0,KAN,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,22.0,KAN,RB,17.0,1.0,44.0,151.0,0.0,5.0,40.9,14.0,3.4,8.9,2.6,1.0,0,SmitBr09,175.0,22.0,KAN,RB,17.0,1.0,35.0,25.0,172.0,6.9,1.0,7.0,57.1,17.0,1.5,10.1,71.4,4.9,1.0,0,SmitBr09,323.0,323.0,0.6089385474860335,Good
0.0,Braxton Berrios,30.0,HOU,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,356.0,30.0,HOU,WR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BerrBr00,330.0,30.0,HOU,WR,4.0,0.0,8.0,6.0,37.0,6.2,0.0,3.0,37.5,14.0,1.5,9.3,75.0,4.6,0.0,0,BerrBr00,37.0,37.0,0.17467948717948717,Underperformed
